id,shop_id,name,description,price,image_url,created_at,category_id,is_deleted
8761,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 834,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8761/400/400,2026-03-11 19:36:20.263,10,0
8762,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 675,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8762/400/400,2026-03-11 19:36:20.267,10,0
8763,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 791,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8763/400/400,2026-03-11 19:36:20.267,5,0
8764,4,Giày Thể Thao Sneaker Nam Nữ 450,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8764/400/400,2026-03-11 19:36:20.267,10,0
8765,5,Tai nghe không dây Bluetooth 5.0 726,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8765/400/400,2026-03-11 19:36:20.267,7,0
8766,6,Ốp lưng iPhone 13 14 15 Pro Max 195,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8766/400/400,2026-03-11 19:36:20.267,10,0
8767,7,Balo thời trang nam nữ Unisex 664,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8767/400/400,2026-03-11 19:36:20.267,5,0
8768,8,Đồng hồ nam nữ dây da chống nước 343,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8768/400/400,2026-03-11 19:36:20.267,3,0
8769,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 909,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8769/400/400,2026-03-11 19:36:20.267,3,0
8770,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 218,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8770/400/400,2026-03-11 19:36:20.267,2,0
8771,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 541,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8771/400/400,2026-03-11 19:36:20.267,5,0
8772,4,Giày Thể Thao Sneaker Nam Nữ 444,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8772/400/400,2026-03-11 19:36:20.267,10,0
8773,5,Tai nghe không dây Bluetooth 5.0 684,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8773/400/400,2026-03-11 19:36:20.27,8,0
8774,6,Ốp lưng iPhone 13 14 15 Pro Max 489,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8774/400/400,2026-03-11 19:36:20.27,1,0
8775,7,Balo thời trang nam nữ Unisex 850,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8775/400/400,2026-03-11 19:36:20.27,3,0
8776,8,Đồng hồ nam nữ dây da chống nước 736,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8776/400/400,2026-03-11 19:36:20.27,1,0
8777,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 184,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8777/400/400,2026-03-11 19:36:20.27,8,0
8778,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 198,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8778/400/400,2026-03-11 19:36:20.27,9,0
8779,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 534,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8779/400/400,2026-03-11 19:36:20.27,3,0
8780,4,Giày Thể Thao Sneaker Nam Nữ 971,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8780/400/400,2026-03-11 19:36:20.27,1,0
8781,5,Tai nghe không dây Bluetooth 5.0 699,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8781/400/400,2026-03-11 19:36:20.27,9,0
8782,6,Ốp lưng iPhone 13 14 15 Pro Max 127,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8782/400/400,2026-03-11 19:36:20.27,3,0
8783,7,Balo thời trang nam nữ Unisex 575,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8783/400/400,2026-03-11 19:36:20.27,9,0
8784,8,Đồng hồ nam nữ dây da chống nước 146,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8784/400/400,2026-03-11 19:36:20.27,10,0
8785,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 332,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8785/400/400,2026-03-11 19:36:20.27,8,0
8786,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 840,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8786/400/400,2026-03-11 19:36:20.27,1,0
8787,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 455,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8787/400/400,2026-03-11 19:36:20.27,6,0
8788,4,Giày Thể Thao Sneaker Nam Nữ 681,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8788/400/400,2026-03-11 19:36:20.27,3,0
8789,5,Tai nghe không dây Bluetooth 5.0 444,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8789/400/400,2026-03-11 19:36:20.27,10,0
8790,6,Ốp lưng iPhone 13 14 15 Pro Max 521,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8790/400/400,2026-03-11 19:36:20.27,9,0
8791,7,Balo thời trang nam nữ Unisex 117,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8791/400/400,2026-03-11 19:36:20.27,1,0
8792,8,Đồng hồ nam nữ dây da chống nước 712,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8792/400/400,2026-03-11 19:36:20.27,9,0
8793,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 915,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8793/400/400,2026-03-11 19:36:20.27,1,0
8794,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 303,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8794/400/400,2026-03-11 19:36:20.27,6,0
8795,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 890,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8795/400/400,2026-03-11 19:36:20.27,2,0
8796,4,Giày Thể Thao Sneaker Nam Nữ 292,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8796/400/400,2026-03-11 19:36:20.27,8,0
8797,5,Tai nghe không dây Bluetooth 5.0 795,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8797/400/400,2026-03-11 19:36:20.27,10,0
8798,6,Ốp lưng iPhone 13 14 15 Pro Max 380,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8798/400/400,2026-03-11 19:36:20.27,10,0
8799,7,Balo thời trang nam nữ Unisex 922,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8799/400/400,2026-03-11 19:36:20.273,6,0
8800,8,Đồng hồ nam nữ dây da chống nước 414,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8800/400/400,2026-03-11 19:36:20.273,10,0
8801,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 617,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8801/400/400,2026-03-11 19:36:20.273,5,0
8802,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 383,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8802/400/400,2026-03-11 19:36:20.273,10,0
8803,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 973,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8803/400/400,2026-03-11 19:36:20.273,7,0
8804,4,Giày Thể Thao Sneaker Nam Nữ 869,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8804/400/400,2026-03-11 19:36:20.273,4,0
8805,5,Tai nghe không dây Bluetooth 5.0 781,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8805/400/400,2026-03-11 19:36:20.273,7,0
8806,6,Ốp lưng iPhone 13 14 15 Pro Max 524,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8806/400/400,2026-03-11 19:36:20.273,4,0
8807,7,Balo thời trang nam nữ Unisex 987,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8807/400/400,2026-03-11 19:36:20.273,2,0
8808,8,Đồng hồ nam nữ dây da chống nước 129,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8808/400/400,2026-03-11 19:36:20.273,5,0
8809,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 367,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8809/400/400,2026-03-11 19:36:20.273,6,0
8810,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 170,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8810/400/400,2026-03-11 19:36:20.273,7,0
8811,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 154,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8811/400/400,2026-03-11 19:36:20.273,8,0
8812,4,Giày Thể Thao Sneaker Nam Nữ 744,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8812/400/400,2026-03-11 19:36:20.273,3,0
8813,5,Tai nghe không dây Bluetooth 5.0 541,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8813/400/400,2026-03-11 19:36:20.273,7,0
8814,6,Ốp lưng iPhone 13 14 15 Pro Max 441,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8814/400/400,2026-03-11 19:36:20.273,10,0
8815,7,Balo thời trang nam nữ Unisex 992,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8815/400/400,2026-03-11 19:36:20.273,1,0
8816,8,Đồng hồ nam nữ dây da chống nước 809,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8816/400/400,2026-03-11 19:36:20.273,5,0
8817,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 811,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8817/400/400,2026-03-11 19:36:20.273,4,0
8818,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 285,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8818/400/400,2026-03-11 19:36:20.277,8,0
8819,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 679,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8819/400/400,2026-03-11 19:36:20.277,6,0
8820,4,Giày Thể Thao Sneaker Nam Nữ 839,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8820/400/400,2026-03-11 19:36:20.277,3,0
8821,5,Tai nghe không dây Bluetooth 5.0 456,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8821/400/400,2026-03-11 19:36:20.277,8,0
8822,6,Ốp lưng iPhone 13 14 15 Pro Max 781,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8822/400/400,2026-03-11 19:36:20.277,9,0
8823,7,Balo thời trang nam nữ Unisex 140,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8823/400/400,2026-03-11 19:36:20.277,5,0
8824,8,Đồng hồ nam nữ dây da chống nước 980,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8824/400/400,2026-03-11 19:36:20.277,2,0
8825,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 300,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8825/400/400,2026-03-11 19:36:20.277,7,0
8826,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 829,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8826/400/400,2026-03-11 19:36:20.277,8,0
8827,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 599,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8827/400/400,2026-03-11 19:36:20.277,4,0
8828,4,Giày Thể Thao Sneaker Nam Nữ 322,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8828/400/400,2026-03-11 19:36:20.277,10,0
8829,5,Tai nghe không dây Bluetooth 5.0 985,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8829/400/400,2026-03-11 19:36:20.277,3,0
8830,6,Ốp lưng iPhone 13 14 15 Pro Max 736,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8830/400/400,2026-03-11 19:36:20.277,4,0
8831,7,Balo thời trang nam nữ Unisex 398,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8831/400/400,2026-03-11 19:36:20.277,5,0
8832,8,Đồng hồ nam nữ dây da chống nước 297,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8832/400/400,2026-03-11 19:36:20.277,2,0
8833,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 945,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8833/400/400,2026-03-11 19:36:20.277,7,0
8834,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 446,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8834/400/400,2026-03-11 19:36:20.277,9,0
8835,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 410,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8835/400/400,2026-03-11 19:36:20.277,3,0
8836,4,Giày Thể Thao Sneaker Nam Nữ 751,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8836/400/400,2026-03-11 19:36:20.277,6,0
8837,5,Tai nghe không dây Bluetooth 5.0 521,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8837/400/400,2026-03-11 19:36:20.277,3,0
8838,6,Ốp lưng iPhone 13 14 15 Pro Max 830,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8838/400/400,2026-03-11 19:36:20.277,8,0
8839,7,Balo thời trang nam nữ Unisex 706,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8839/400/400,2026-03-11 19:36:20.277,2,0
8840,8,Đồng hồ nam nữ dây da chống nước 423,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8840/400/400,2026-03-11 19:36:20.277,3,0
8841,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 489,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8841/400/400,2026-03-11 19:36:20.277,7,0
8842,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 535,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8842/400/400,2026-03-11 19:36:20.277,5,0
8843,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 587,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8843/400/400,2026-03-11 19:36:20.28,4,0
8844,4,Giày Thể Thao Sneaker Nam Nữ 457,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8844/400/400,2026-03-11 19:36:20.28,9,0
8845,5,Tai nghe không dây Bluetooth 5.0 294,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8845/400/400,2026-03-11 19:36:20.28,10,0
8846,6,Ốp lưng iPhone 13 14 15 Pro Max 115,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8846/400/400,2026-03-11 19:36:20.28,10,0
8847,7,Balo thời trang nam nữ Unisex 410,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8847/400/400,2026-03-11 19:36:20.28,4,0
8848,8,Đồng hồ nam nữ dây da chống nước 801,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8848/400/400,2026-03-11 19:36:20.28,6,0
8849,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 666,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8849/400/400,2026-03-11 19:36:20.28,1,0
8850,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 458,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8850/400/400,2026-03-11 19:36:20.28,7,0
8851,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 491,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8851/400/400,2026-03-11 19:36:20.28,4,0
8852,4,Giày Thể Thao Sneaker Nam Nữ 995,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8852/400/400,2026-03-11 19:36:20.28,5,0
8853,5,Tai nghe không dây Bluetooth 5.0 819,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8853/400/400,2026-03-11 19:36:20.28,7,0
8854,6,Ốp lưng iPhone 13 14 15 Pro Max 901,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8854/400/400,2026-03-11 19:36:20.28,10,0
8855,7,Balo thời trang nam nữ Unisex 747,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8855/400/400,2026-03-11 19:36:20.28,10,0
8856,8,Đồng hồ nam nữ dây da chống nước 777,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8856/400/400,2026-03-11 19:36:20.28,10,0
8857,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 821,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8857/400/400,2026-03-11 19:36:20.28,6,0
8858,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 713,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8858/400/400,2026-03-11 19:36:20.28,5,0
8859,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 881,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8859/400/400,2026-03-11 19:36:20.28,10,0
8860,4,Giày Thể Thao Sneaker Nam Nữ 204,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8860/400/400,2026-03-11 19:36:20.28,4,0
8861,5,Tai nghe không dây Bluetooth 5.0 339,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8861/400/400,2026-03-11 19:36:20.28,1,0
8862,6,Ốp lưng iPhone 13 14 15 Pro Max 652,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8862/400/400,2026-03-11 19:36:20.28,8,0
8863,7,Balo thời trang nam nữ Unisex 882,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8863/400/400,2026-03-11 19:36:20.28,2,0
8864,8,Đồng hồ nam nữ dây da chống nước 389,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8864/400/400,2026-03-11 19:36:20.28,4,0
8865,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 295,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8865/400/400,2026-03-11 19:36:20.28,8,0
8866,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 577,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8866/400/400,2026-03-11 19:36:20.28,3,0
8867,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 911,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8867/400/400,2026-03-11 19:36:20.283,5,0
8868,4,Giày Thể Thao Sneaker Nam Nữ 542,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8868/400/400,2026-03-11 19:36:20.283,6,0
8869,5,Tai nghe không dây Bluetooth 5.0 885,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8869/400/400,2026-03-11 19:36:20.283,9,0
8870,6,Ốp lưng iPhone 13 14 15 Pro Max 511,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_8870/400/400,2026-03-11 19:36:20.283,2,0
8871,7,Balo thời trang nam nữ Unisex 181,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_8871/400/400,2026-03-11 19:36:20.283,10,0
8872,8,Đồng hồ nam nữ dây da chống nước 849,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_8872/400/400,2026-03-11 19:36:20.283,9,0
8873,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 932,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_8873/400/400,2026-03-11 19:36:20.283,1,0
8874,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 712,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_8874/400/400,2026-03-11 19:36:20.283,1,0
8875,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 427,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_8875/400/400,2026-03-11 19:36:20.283,1,0
8876,4,Giày Thể Thao Sneaker Nam Nữ 374,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_8876/400/400,2026-03-11 19:36:20.283,1,0
8877,5,Tai nghe không dây Bluetooth 5.0 617,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_8877/400/400,2026-03-11 19:36:20.283,9,0
